ORF, GSM114368, GSM114370, GSM114371, GSM114372, GSM114383, GSM114384, GSM114385, GSM114386, GSM114612, GSM114613, GSM114614, GSM114615, GSM116024, GSM116025, GSM116026, GSM116027, GSM116028, GSM116029, GSM116030, GSM116031
b2727,0.334698861,-0.098593499,0.264952194,0.081933547,0.067104005,0.040509624,0.017052764,0.017052764,0.017052764,-0.182667149,-0.262216269,-0.107241097,-0.107241097,-0.107241097,-0.107241097,-0.107241097,-0.107241097,-0.107241097,-0.107241097,-0.121972272
b2720,-0.63044028,-0.899127342,-0.520529434,-0.755671232,-0.543042199,-0.486981269,-0.338415674,-0.429672994,-0.602473931,-0.753113637,-0.753113637,-0.692667199,-0.692667199,-0.692385838,-0.695287263,-0.695287263,-0.695287263,-0.654153405,-0.767264162,-0.756908016
b2721,0.08835057,0.354349984,0.288610178,0.246440002,0.163867559,0.163867559,0.060967454,0.060967454,-0.137187693,-0.111885188,-0.15050201,-0.15050201,-0.181396718,-0.149569545,-0.159044176,-0.095812277,-0.076694329,-0.076024065,-0.081800578,
b0844,-0.37530746,0.100709186,0.100709186,0.100709186,0.100709186,0.100709186,0.100709186,-0.281765815,-0.104717392,0.015807921,0.030987125,0.159333723,0.043771104,0.043771104,0.043771104,0.043771104,0.095618938,0.095618938,,
b2723,1.888100674,0.572985549,0.572985549,0.572985549,0.572985549,0.176095393,-0.112294679,-0.112294679,-0.117293713,-0.04829548,-0.044791921,-0.044791921,-0.044791921,-0.044791921,-0.044791921,-0.044791921,-0.107764878,-0.073197854,,
b3925,-0.441253581,-0.524086072,-0.524086072,-0.524086072,-0.640105558,-1.032903066,-1.032903066,-1.215117905,-1.012022012,-0.940955727,-0.970849512,-0.871763938,-0.705328139,-0.547829109,-0.547829109,-0.547829109,-0.498859694,-0.429968676,-0.403208839,-0.365257841
b3924,-0.556236898,-0.556236898,-0.556236898,-0.146613558,-0.116292036,-0.155909865,-0.155909865,-0.087653118,-0.215310561,-0.215310561,-0.294769382,-0.251650222,-0.251650222,-0.251650222,-0.251650222,-0.252229793,-0.252229793,-0.241742667,-0.302227309,-0.330202468
b3927,0.303213118,0.303213118,0.303213118,0.303213118,0.133175348,-0.041303788,-0.011332996,-0.393380891,-0.432615915,-0.517872792,-0.738220636,-0.738220636,-0.738220636,-0.738220636,-0.629106444,-0.629106444,-0.647629092,-0.592201717,-0.51628812,-0.39075764
b3926,-0.850667096,-0.850667096,-0.850667096,-0.850667096,-0.703521359,-0.54247582,-0.517893494,-0.557287712,-0.428189388,-0.297953643,-0.515024758,-0.533968017,-0.533968017,-0.533968017,-0.49340066,-0.49340066,-0.450940808,-0.360007836,-0.339978343,-0.192163222
b3921,-1.128453289,-1.128453289,-1.128453289,-1.128453289,-1.128453289,-1.128453289,-1.659372772,-1.659372772,-1.659372772,-0.567853627,-0.864428211,-0.536261256,-0.502452645,-0.502452645,-0.502452645,-0.502452645,-0.804757272,-0.699045538,,
b3920,0.225098496,0.225098496,0.225098496,-0.621808952,-0.762223645,-0.762223645,-0.762223645,-0.473963677,-0.417299844,-0.284069981,-0.284069981,-0.284069981,-0.311751773,-0.165244099,-0.165244099,-0.165244099,-0.165244099,-0.165244099,-0.076249181,
b3923,0.007631144,-0.46819033,-0.258117593,-0.388906951,-0.178075849,-0.178075849,-0.178075849,-0.178075849,-0.178075849,-0.178075849,-0.178075849,-0.161837465,-0.190924868,,,,,,,
b3922,-0.121030878,-0.081659053,-0.081659053,-0.083739718,-0.091560337,-0.091560337,-0.140625795,-0.237444225,-0.198623211,-0.2992775,-0.158804464,-0.153482369,-0.192877595,-0.192877595,-0.188733798,-0.242673437,-0.292421966,-0.280412559,-0.305118596,
b4295,-1.096033539,-1.096033539,-1.096033539,-0.459148273,-0.09717261,-0.09717261,-0.09717261,-0.09717261,0.138033917,0.138033917,0.138033917,0.066697215,0.133572113,0.178501057,,,,,,
b3929,0.136567999,-0.265630727,-0.265630727,-0.422224598,-0.326690619,-0.329343471,-0.361482712,-0.311170074,-0.262339494,-0.28009281,-0.314384901,-0.331370493,-0.302372254,-0.284692746,-0.233636742,-0.210196477,-0.22025303,-0.175336641,-0.199765234,-0.196443501
b3928,0.111385393,-0.147407612,0.058367905,-0.09287076,0.015524401,-0.043076211,-0.043076211,-0.005424696,0.007485402,-0.003396766,-0.146445572,-0.169286528,-0.169286528,-0.138813027,-0.162005898,-0.154733689,-0.154387728,-0.145649376,-0.145649376,-0.176678001
b1242,0.989159826,0.197412193,0.197412193,0.197412193,0.197412193,-0.255670246,-0.153120994,-0.222469542,-0.222469542,-0.273517151,-0.173395535,-0.260183824,-0.260183824,-0.260183824,-0.118097422,-0.192110627,-0.097459613,-0.097459613,,
b0915,-0.15172406,-0.15172406,-0.15172406,0.076303576,0.082399993,0.151885764,0.316505044,0.316505044,-0.000197309,-0.063405054,-0.152062249,-0.067194376,-0.159673209,-0.08046908,-0.077674975,-0.069939678,-0.069939678,-0.053030582,-0.079196149,
b2832,0.108943131,-1.155153151,-0.556597058,-0.393503358,-0.393503358,-0.393503358,-0.393503358,-0.393503358,-0.345765443,-0.345765443,-0.345765443,-0.201136956,-0.201136956,-0.214392351,-0.214392351,-0.214392351,-0.218211445,-0.218211445,-0.180350513,-0.180350513
b4191,-0.081152707,-0.042911975,0.161539046,0.161539046,0.161539046,-0.128792527,-0.128792527,-0.134518672,-0.083587536,-0.035563417,-0.050942459,-0.016964098,0.026789102,0.026789102,0.037856774,0.09776319,0.090811564,0.090811564,0.078958294,
b2523,-0.558951988,-0.060652498,0.170277134,0.163717036,0.082854549,0.071555592,0.071555592,0.071555592,0.037312525,0.019082175,0.019082175,0.025991745,0.011687657,,,,,,,
b0143,-0.408218559,-0.244928098,-0.244928098,-0.244928098,-0.244928098,-0.343999307,-0.290941372,-0.223218465,-0.10844067,-0.048383518,-0.024762695,-0.0096275,-0.063648657,-0.063648657,-0.020494646,-0.041825595,-0.035055207,-0.019535983,,
b3597,-0.68802347,-0.337401944,-0.260346341,-0.098843517,-0.099468401,-0.134355794,-0.134355794,0.04485743,-0.047034898,-0.124190478,-0.172063644,-0.174595522,-0.294042149,-0.242279614,-0.230634077,-0.243864289,-0.259802302,-0.260747888,-0.26616551,
b4193,-0.246372552,-0.246372552,0.122767592,-0.004882907,-0.004882907,-0.004882907,-0.004882907,0.092928056,0.092928056,-0.032941969,0.113155388,0.104699932,0.104699932,0.104699932,0.100059604,-0.022224215,-0.022224215,0.007709569,-0.184626133,-0.13182984
b1374,1.151848767,1.151848767,1.2362365,1.2362365,1.2362365,1.2362365,1.448808962,0.794298607,0.802921589,0.780606771,1.004808556,0.646950142,0.774465759,0.774465759,0.792036923,0.792036923,0.792036923,0.792036923,0.792036923,
b2031,0.431369684,0.072815793,0.179232201,-0.111828169,-0.179146313,-0.225855126,-0.261634422,-0.298849657,-0.287329893,-0.257056634,-0.274228594,-0.286250226,-0.370473654,-0.389587394,-0.389587394,-0.389587394,,,,
b2032,-0.610956108,-0.610956108,-0.336700093,-0.260731266,-0.047812032,-0.133066696,-0.002728204,-0.116704545,-0.198805975,-0.337950505,-0.472599315,-0.472599315,-0.381634807,-0.391745917,-0.356857496,-0.347822758,-0.341920995,-0.354325575,-0.30403755,-0.317626457
b0141,0.292600133,-0.06834322,-0.06834322,-0.06834322,-0.06834322,-0.06834322,-0.06834322,-0.491535854,-0.262468203,-0.262468203,-0.116748672,-0.178076157,-0.170674426,-0.170674426,-0.170674426,-0.170674426,-0.136497351,-0.06860607,-0.068546862,
b2034,-0.851534596,-0.851534596,-0.585869904,-0.585869904,-0.355934857,-0.33434051,-0.157184888,-0.303672191,-0.347990536,-0.407849867,-0.492157379,-0.496492868,-0.40207137,-0.40207137,-0.40207137,-0.376346227,-0.376346227,-0.376346227,-0.353892694,-0.39365565
b2035,1.003225631,-0.610508116,-0.164383082,-0.164383082,0.027619925,-0.045484075,0.079219337,-0.07005849,-0.009446937,-0.149661083,-0.237656693,-0.30339636,-0.206818554,-0.267214249,-0.267214249,-0.330981954,-0.285092049,-0.310379914,-0.250268529,-0.29189142
b2036,0.302801501,-0.018753113,-0.018753113,0.107849728,0.1489757,0.036275401,0.104382811,0.051470801,0.066227329,-0.045079826,-0.073165111,-0.104916264,-0.06458705,-0.106528515,-0.093861512,-0.072765385,-0.038567745,-0.065082819,-0.057092363,-0.078936933
b2037,-0.031250395,-0.031250395,-0.031250395,-0.048626172,-0.183443076,-0.084225748,-0.219503334,-0.304298677,-0.403248381,-0.403248381,-0.403248381,-0.403248381,-0.311017705,-0.311017705,-0.295821491,-0.295821491,-0.295821491,-0.234798257,-0.304126635,
b2038,0.157540832,-0.16407156,0.021833556,-0.402170171,-0.402170171,-0.402170171,-0.18095069,-0.18095069,-0.259652769,-0.287648045,-0.287648045,-0.296917527,-0.296917527,-0.39776385,-0.260800765,-0.205553287,-0.205553287,-0.205553287,-0.217869142,-0.217869142
b2039,-0.329602059,0.029704018,-0.060521729,-0.041104485,-0.122871094,-0.122871094,-0.218668857,-0.271885473,-0.338223325,-0.338223325,-0.313944268,-0.194026445,-0.170422816,-0.170422816,-0.175918121,-0.21500222,-0.21500222,-0.263913834,-0.263913834,
b0914,0.074007287,0.210709629,0.210709629,0.210709629,0.210709629,0.627341006,0.338596882,0.272180997,0.272180997,0.272180997,0.226998938,0.226998938,0.226998938,0.226998938,0.226998938,0.165896824,0.10329159,0.159913946,0.159913946,
b4194,0.41213827,0.051703472,0.119084074,0.041465911,0.06937125,0.06937125,0.258835016,0.27560511,0.305052575,0.304922218,0.330280335,0.316312132,0.298707012,0.287657125,0.239094976,0.252476868,0.212223766,0.18136947,0.181177886,
b0030,0.152288124,-0.529076659,-0.045835585,0.009243007,0.009243007,0.009243007,0.009243007,0.009243007,0.139267671,0.139267671,0.139267671,0.139267671,0.147495511,0.089656092,0.101746363,0.101746363,0.165836603,0.165836603,,
b3430,0.139183007,0.064606244,0.105522446,-0.126998871,-0.188937252,-0.217404612,-0.234631508,-0.274204363,-0.252325181,-0.210084621,-0.274378995,-0.280666689,-0.351317148,-0.362675419,-0.362675419,-0.341546496,,,,
b4197,-0.127998653,-0.253266319,-0.139719165,-0.136775308,-0.16682908,-0.16682908,-0.006721125,-0.006721125,0.012094971,0.084849112,0.134109699,0.067960879,-8.52E-06,-8.52E-06,-0.016220371,-0.015237554,-0.049632684,-0.000185141,0.00061633,
b1608,-0.798083642,-0.798083642,-0.798083642,-0.497310801,-0.497310801,-0.497310801,-0.021340429,-0.021340429,-0.044996752,0.068167087,0.015355511,0.015355511,-0.067922793,-0.067922793,-0.117296902,-0.105854523,-0.202591812,-0.327548555,-0.372169156,-0.372169156
b1609,0.755007763,0.755007763,0.755007763,0.755007763,0.755007763,0.601741698,0.266711167,0.429176053,0.086521476,0.086521476,-0.004815514,-0.004815514,-0.08567828,-0.06682935,-0.06069301,-0.004071024,-0.042797463,-0.047510808,-0.093459725,
b1606,-0.891710971,-0.411106561,-0.411106561,-0.411106561,-0.411106561,-0.440665103,-0.556343249,-0.423067938,-0.380794195,-0.315132907,-0.315132907,-0.315132907,-0.315132907,-0.293493795,-0.293493795,-0.293493795,-0.293493795,-0.192365847,-0.192365847,
b1607,1.004685988,0.137873509,0.137873509,0.137873509,0.137873509,-0.080316232,0.244798717,-0.02389146,-0.183548246,-0.286309908,-0.244278795,-0.396976761,-0.251044769,-0.321052716,-0.272446475,-0.272446475,-0.239373545,-0.289617893,,
b1604,0.782061956,0.272259078,0.305220196,0.305220196,0.305220196,0.305220196,0.059624756,0.059624756,0.072593312,-0.058810979,-0.125112119,-0.125112119,-0.125112119,-0.125112119,-0.125112119,-0.125112119,-0.047892305,-0.047892305,-0.047892305,-0.066564373
b1605,-0.956061105,-0.040170482,-0.180254969,-0.180254969,-0.180254969,-0.180254969,-0.047577405,-0.047577405,-0.098892036,-0.098892036,-0.098892036,-0.119342746,-0.119342746,-0.119342746,-0.119342746,-0.119342746,-0.119342746,-0.066756903,-0.006547877,
b1602,-0.747173111,0.402403099,0.402403099,0.285779034,0.285779034,0.285779034,0.285779034,-0.028040373,-0.248979753,-0.248979753,-0.160970803,-0.173684541,-0.173684541,0.001380429,-0.206692531,-0.211550095,-0.251219014,-0.251219014,-0.251219014,-0.199681259
b1603,0.253442652,0.253442652,0.251274102,0.251274102,0.006316772,-0.044388372,-0.071319873,-0.240699745,-0.273372811,-0.295318136,-0.295318136,-0.477183053,-0.416026047,-0.34170673,-0.353447577,-0.307769545,-0.366835557,-0.319723527,-0.339029952,-0.297919621
b1600,-0.308695951,-0.308695951,-0.308695951,-0.308695951,-0.308695951,-0.308695951,0.079724731,0.079724731,0.106218353,0.106218353,0.106218353,0.106218353,0.106218353,-0.163961298,-0.163961298,0.133502444,0.133502444,0.133502444,,
b1601,0.672039078,0.672039078,0.207811406,0.401933709,0.401933709,0.401933709,0.401933709,0.401933709,0.413296789,0.258889191,0.258889191,0.149654888,0.279730544,0.04469318,0.201601989,0.118163938,0.098454111,0.098454111,0.119845506,0.055036758
b2354,1.630524599,1.630524599,1.630524599,1.630524599,0.562082059,0.331581309,0.263793312,0.263793312,0.263793312,0.224689835,0.224689835,0.224689835,0.224689835,0.159072622,0.093012101,0.099850153,0.088353951,,,
b2834,-0.130778662,-0.130778662,0.007562362,-0.030424545,0.093225787,0.050292828,0.012403563,-0.015597915,-0.015597915,-0.081532101,-0.081532101,-0.081532101,-0.290873846,-0.279930014,-0.275223516,-0.294797818,-0.225167021,-0.23444847,,
b0148,0.741580671,0.741580671,0.741580671,0.741580671,0.97301182,0.97301182,0.97301182,0.97301182,0.668661984,1.030987098,0.823911603,0.693940548,0.693940548,0.634169007,0.634169007,0.525255388,0.475113044,0.427910316,,
b1282,-0.525776657,-0.112447557,-0.251134755,-0.068460204,-0.148612605,0.071031112,0.116045844,0.181445175,0.17992099,0.202816459,0.155318023,0.162751703,0.185192759,0.185192759,0.160107522,0.163545213,0.10756428,0.131187254,,
b1931,-0.122992432,-0.155684844,-0.155684844,-0.155684844,-0.155684844,-0.155684844,-0.155684844,0.065751022,-0.079162566,-0.045249573,-0.141567087,-0.070049513,-0.106797513,-0.078619351,-0.063114231,-0.047284818,-0.092244692,-0.092244692,-0.115944878,
b1280,-0.463224226,0.179538992,0.015195838,0.034303763,0.088667837,0.105854344,0.026875487,0.069622961,0.12223209,0.106285104,0.113035489,0.018499279,0.014571249,0.000902745,0.058082559,0.009963873,0.026640315,0.026640315,0.071397359,0.039728043
b1281,0.360439304,0.360439304,-0.030790979,-0.030790979,-0.201132418,-0.154891416,-0.154891416,-0.107622798,-0.178963818,-0.022394361,0.058872609,0.185502745,0.185502745,0.185502745,0.157818048,0.192890629,0.192890629,0.19669968,0.19669968,0.19669968
b1934,0.080304283,0.372934828,-0.054655797,0.144674691,0.144674691,0.144674691,0.144674691,0.144674691,0.001427322,0.001427322,-0.093007368,-0.093007368,-0.234800055,-0.234800055,-0.258449372,-0.258449372,-0.258449372,0.080167816,0.080167816,0.256223351
b1935,1.699082802,1.699082802,0.838324341,0.827681986,0.827681986,0.827681986,0.604819921,0.604819921,0.259682108,0.259682108,0.259682108,0.259682108,0.259682108,0.259682108,0.259682108,0.259682108,0.054991822,0.054991822,0.054991822,0.110991843
b1284,0.039212023,-0.818212509,-0.069341481,-0.125803241,0.009464404,-0.086445138,-0.086445138,0.03412364,0.03412364,0.03412364,0.03412364,0.03412364,0.03412364,0.03412364,0.03412364,0.025616434,0.025616434,0.018961207,-0.018582649,-0.018582649
b1937,-0.111192499,-0.111192499,-0.316891474,-0.316891474,-0.316891474,-0.316891474,-0.316891474,0.368419156,0.423229114,0.423229114,0.423229114,0.34222407,0.498816292,0.498816292,0.498816292,0.498816292,0.689921017,0.688621042,0.678164783,0.64567943
b1938,0.363577911,0.363577911,0.363577911,0.151596088,0.151596088,0.151596088,-0.326010507,-0.326010507,-0.030079636,-0.030079636,-0.030079636,-0.02701517,0.217336966,0.434711722,0.648938661,0.950755843,1.092742516,1.12014936,1.186761822,1.247962777
b1939,-0.252714529,-0.252714529,-0.252714529,-0.252714529,-0.252714529,-0.252714529,0.307853648,0.474746823,0.474746823,0.373119944,0.516756008,0.696595123,0.832306614,1.121312638,1.203499097,1.252950093,1.245848081,1.245848081,,
b1288,0.200641048,0.011900082,-0.003498262,-0.003498262,-0.065325585,-0.091866685,-0.051198602,-0.041508747,-0.029178966,0.011984612,0.011984612,0.053115483,0.023488862,0.05204215,0.037246934,0.023742458,0.034466666,0.021114924,-0.027899554,-0.01584758
b1289,1.285217969,0.816226841,0.816226841,0.641767908,0.641767908,0.641767908,0.777525889,0.777525889,0.777525889,0.597313182,0.597313182,0.442952055,0.442952055,0.326227215,0.326227215,0.326227215,0.326227215,0.240813175,0.180231528,0.117948703
b1112,0.624709488,0.351710925,0.156295702,0.156295702,0.34879375,0.399393514,0.265196768,0.265196768,0.265196768,0.265196768,0.231604346,0.231604346,0.231604346,0.231604346,0.231604346,0.222832256,0.168744812,0.218347095,0.262827014,0.209241126
b3458,-0.365292414,-0.365292414,-0.365292414,-0.247087817,-0.303001823,-0.278461471,-0.062296056,-0.062296056,-0.062296056,0.021630118,0.06354661,-0.016801262,-0.016801262,0.001606342,-0.021059746,-0.090781491,-0.104516929,,,
b1110,-0.327739277,-0.327739277,-0.11028386,-0.199907743,-0.199907743,-0.199907743,-0.33222794,-0.275823117,-0.275823117,-0.437131731,-0.437131731,-0.294832232,-0.294832232,-0.294832232,-0.240899733,-0.24538214,-0.219956784,-0.200126701,-0.200126701,-0.159032819
b1111,-0.322898602,-0.322898602,-0.420247925,-0.420247925,-0.420247925,-0.420247925,-0.547896038,-0.547896038,-0.436044643,-0.421835487,-0.421835487,-0.36054895,-0.260611535,-0.116119618,-0.014039592,-0.014039592,-0.014039592,0.005753432,0.00055316,-0.027905166
b1116,-0.688676049,0.065662224,0.065662224,0.0708872,0.091164349,0.116502749,-0.003228996,-0.003228996,-0.120822695,0.017968004,0.017968004,-0.076448007,-0.091804883,-0.091804883,-0.091804883,-0.081433641,-0.099257177,-0.053157298,-0.072434283,-0.080469712
b1117,0.032461251,0.032461251,0.032461251,0.060142081,-0.253663601,-0.253663601,-0.253663601,-0.253663601,-0.508398542,-0.508398542,-0.365720486,-0.365720486,-0.365720486,-0.504052846,-0.504052846,-0.504052846,-0.390740282,-0.310538074,-0.321253334,
b1114,1.365178605,0.649662929,0.649662929,0.373859588,0.373859588,0.373859588,0.373859588,0.053602079,-0.09774786,-0.016292744,-0.016292744,0.006629136,0.006629136,0.151905264,0.151905264,0.106259959,0.106259959,0.106259959,0.100239726,0.134019874
b1115,-0.319511733,-0.060104146,-0.060104146,0.525966386,0.400853499,0.405847143,0.405847143,0.563953895,0.459762817,0.459762817,0.471037431,0.491851528,0.479187004,0.445064347,0.399337909,0.368372266,0.331199176,0.354237655,0.354237655,0.3486251
b1118,-0.233819097,-0.480770075,-0.480770075,-0.480770075,-0.323627759,-0.286145941,-0.286145941,-0.286145941,-0.2248735,-0.238637668,-0.185900341,-0.18216864,-0.162265942,-0.172999032,-0.172999032,-0.148322765,-0.241033601,-0.239019988,-0.279067688,-0.30981025
b1119,0.162622939,0.456840583,0.233843172,0.240321379,0.184271401,0.214024414,0.047157464,0.035721615,0.035721615,0.035721615,-0.042603127,0.014037635,-0.032307922,-0.032307922,-0.018855543,-0.068708265,-0.091345859,-0.067995984,-0.081418102,
b1872,0.589330927,0.068327923,0.090726184,0.016130533,0.177557398,0.177557398,0.199616016,0.088734618,0.154040796,0.227775514,0.227775514,0.098902413,0.218716129,0.218716129,0.243525628,0.246530684,0.246530684,0.226202693,0.238562101,
b0649,0.932706924,0.932706924,0.932706924,0.32900865,0.32900865,0.32900865,0.163889123,0.17895585,0.104019461,0.104019461,0.093282462,0.152786553,0.145257005,,,,,,,
b0648,-0.110854241,-0.110854241,0.031884475,0.031884475,0.031884475,0.031884475,0.031884475,0.038215472,0.093478232,0.093478232,0.094953728,0.094953728,0.049002612,0.049002612,0.017957052,0.115633108,0.062338921,0.109467726,0.081621018,
b0382,-0.405669165,-0.405669165,-0.18610109,-0.18610109,-0.18610109,-0.107434683,0.174766679,0.079974123,0.123909984,0.106487486,0.136352498,0.083387765,0.139718682,0.142869701,0.144282041,0.137004733,0.143969061,0.111545341,0.138968228,
